Mean data for UKR  Province= 9: Kherson,  from 1981 to 2018<br>The data below were extracted from weekly files like: ../NPP_VH/4km/ts_L1_v1/ByWeek/VHP_L1_Mean_201301.txt<br><tt><pre>year,week,, provinceID, SMN,SMT,VCI,TCI,VHI
2017 47  0.250,278.52, 47.71, 21.45, 34.56
2017 48  0.249,277.44, 51.20, 19.63, 35.40
2017 49  0.238,275.83, 54.31, 17.53, 35.92
2017 50  0.233,275.22, 54.77, 17.64, 36.21
2017 51  0.227,274.32, 56.10, 18.68, 37.39
2017 52  0.220,273.10, 56.27, 23.25, 39.76
2018 01  0.225,273.50, 61.63, 20.81, 41.22
2018 02  0.215,272.62, 60.65, 23.73, 42.19
2018 03  0.209,272.16, 58.41, 25.16, 41.78
2018 04  0.205,271.77, 56.98, 27.72, 42.35
2018 05  0.200,271.42, 55.47, 29.84, 42.66
2018 06  0.203,271.60, 56.26, 31.62, 43.94
2018 07  0.205,271.41, 55.34, 36.81, 46.07
2018 08  0.206,270.78, 53.08, 44.45, 48.77
2018 09  0.188,268.86, 45.56, 57.60, 51.58
</pre></tt>
