VHI_Parea data for UKR  Province= 21: Sumy,  from 1981 to 2018<br>The data below were extracted from weekly files like: ../NPP_VH/4km/ts_L1_v1/ByWeek/VHP_L1_VHI_Parea_201301.txt<br><tt><pre>year,week,, provinceID, 0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95,100
2014 31   0.00,  0.00,  0.14,  0.23,  0.60,  1.58,  2.14,  3.25,  3.39,  5.21,  6.37, 12.23, 12.83, 16.32, 17.53, 11.48,  5.07,  1.49,  0.14,  0.00,  0.00
2014 32   0.00,  0.14,  0.19,  0.37,  1.53,  1.49,  3.39,  3.44,  5.76,  6.23, 10.04, 10.79, 13.30, 16.18, 12.97,  8.83,  3.86,  1.21,  0.28,  0.00,  0.00
2014 33   0.09,  0.05,  0.60,  1.53,  2.00,  2.60,  4.09,  5.72,  7.30,  8.93, 10.46, 12.04, 14.46, 11.02,  9.95,  5.02,  2.74,  1.12,  0.28,  0.00,  0.00
2014 34   0.28,  1.30,  2.05,  2.46,  3.44,  4.51,  6.56,  8.23,  8.93,  9.86, 11.02, 12.65,  9.90,  7.44,  5.39,  3.35,  1.39,  0.79,  0.42,  0.05,  0.00
2014 35   1.44,  1.91,  3.02,  3.63,  5.95,  6.28,  7.81,  9.72, 10.55, 10.55, 10.46,  9.25,  6.88,  5.11,  3.02,  2.37,  1.02,  0.60,  0.23,  0.19,  0.00
2014 36   2.19,  2.74,  4.14,  5.11,  5.49,  7.53,  8.74, 10.88, 10.23, 10.51,  9.30,  8.09,  6.28,  3.86,  1.91,  1.67,  0.98,  0.23,  0.14,  0.00,  0.00
2014 37   2.79,  3.67,  4.93,  5.63,  6.79,  8.00,  9.39, 10.83, 10.13, 11.85,  8.60,  7.95,  4.14,  2.32,  1.53,  1.07,  0.28,  0.00,  0.09,  0.00,  0.00
2014 38   3.02,  3.77,  6.00,  6.04,  7.95,  8.83, 11.11, 11.20, 11.72, 10.09,  8.93,  5.21,  2.98,  1.58,  0.93,  0.46,  0.14,  0.00,  0.00,  0.05,  0.00
2014 39   2.37,  4.56,  5.49,  6.56,  8.28, 10.83, 10.60, 11.30, 10.37,  9.62,  8.55,  5.39,  3.07,  1.67,  0.88,  0.19,  0.19,  0.05,  0.00,  0.05,  0.00
2014 40   2.19,  2.88,  5.02,  7.21,  8.41, 11.25, 11.72, 10.18,  9.53, 10.69,  8.28,  6.09,  3.02,  1.91,  1.02,  0.33,  0.19,  0.05,  0.05,  0.00,  0.00
2014 41   1.39,  2.42,  4.37,  5.81,  8.51, 10.60, 11.34, 11.25, 11.16, 10.97,  9.86,  5.30,  3.72,  1.67,  1.02,  0.37,  0.19,  0.00,  0.05,  0.00,  0.00
2014 42   0.42,  1.12,  2.37,  5.11,  6.04,  9.48, 12.78, 12.27, 13.06,  9.86, 10.65,  8.14,  4.60,  2.51,  0.88,  0.51,  0.19,  0.00,  0.00,  0.00,  0.00
2014 43   0.23,  0.56,  1.16,  2.84,  6.37,  8.60, 11.85, 13.67, 13.95, 12.60, 10.69,  8.60,  4.74,  2.56,  1.16,  0.23,  0.14,  0.05,  0.00,  0.00,  0.00
2014 44   0.33,  0.74,  1.95,  3.91,  7.58, 11.30, 13.53, 14.92, 13.71, 12.32,  8.93,  5.95,  3.16,  1.16,  0.37,  0.05,  0.09,  0.00,  0.00,  0.00,  0.00
2014 45   0.14,  0.74,  2.42,  5.25,  8.46, 12.88, 14.09, 13.25, 14.46, 10.93,  8.93,  4.32,  2.46,  1.21,  0.46,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2014 46   0.05,  0.46,  1.77,  4.93,  7.72, 13.90, 14.78, 16.04, 14.55, 10.32,  7.81,  4.32,  2.09,  0.88,  0.28,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00
2014 47   0.00,  0.33,  1.63,  4.51,  8.74, 12.78, 16.83, 17.53, 13.30, 10.46,  7.62,  3.35,  1.81,  0.84,  0.23,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00
